Time(ns),Utilization(%)
5726043,94.95
5741646,94.97
5757020,94.99
5773803,95.01
5789246,95.03
5790167,94.76
5797424,94.92
5812457,94.94
5827875,94.96
5828843,94.86
5829515,94.56
5844807,94.58
5848050,94.66
5857548,94.84
5871751,94.85
5872634,94.50
5873374,94.40
5882441,94.61
5883332,94.45
5894625,94.71
5897058,94.72
5911683,94.74
5926352,94.75
5927248,94.68
5941842,94.70
5942628,94.48
5943348,94.11
5944064,93.90
5947629,94.07
5948398,93.72
5967761,94.06
5979721,94.29
5994061,94.31
5998573,94.32
5999294,94.00
6008437,94.27
6012993,94.35
6015458,94.35
6025917,94.57
6029417,94.60
6030193,94.34
6031226,94.11
6037413,94.25
6043419,94.39
6044188,94.21
6045138,94.06
6048320,94.13
6056062,94.29
6059501,94.31
6060303,94.00
6061189,93.71
6062045,93.35
6062741,93.02
6063538,92.84
6064339,92.71
6068976,92.82
6069732,92.76
6072322,92.81
6075601,92.84
6076434,92.82
6080575,92.90
6088827,93.18
6097580,93.52
6102089,93.61
6107273,93.73
6108173,93.73
6123457,93.75
6124265,93.61
6129787,93.67
6135680,93.92
6145401,94.08
6155291,94.23
6168635,94.47
6178573,94.77
6193028,94.79
6203181,94.96
6214813,95.15
6219174,95.19
6220186,94.94
6227919,95.07
6242495,95.07
6243289,94.89
6249187,94.97
6254701,95.06
6255426,94.97
6257784,94.97
6272581,94.98
6277354,95.02
6291779,95.04
6306634,95.06
6307509,94.97
6323952,94.99
6328551,95.09
6329339,94.87
6336385,94.96
6338537,94.96
6353232,94.97
6362738,95.13
6376963,95.13
6380572,95.17
6591421,95.19
6594486,95.20
6595215,94.97
6615437,94.99
6621646,95.06
6622501,94.97
6623347,94.96
6638359,94.98
6639211,94.95
6649472,95.17
6663953,95.19
6664820,94.86
6667973,94.87
6676431,95.04
6677169,94.75
6688151,94.95
6702591,94.97
6711267,95.13
6714251,95.15
6730087,95.16
6734980,95.24
6743352,95.33
6762356,95.34
6763067,95.13
6763941,94.97
6764800,94.80
6765493,94.72
6783781,94.73
6791115,94.83
6806356,94.84
6807178,94.83
6811860,94.90
6818433,94.99
6833021,95.00
6839522,95.08
6840365,95.06
6857602,95.08
6874676,95.09
6875427,94.76
6885196,94.97
6891583,95.03
6892549,94.94
6897310,95.03
6912453,95.04
6913253,94.97
6921727,95.12
6937001,95.12
